order_item_id,order_id,product_id,quantity,unit_price,discount_pct
1683,1205,51,1,128.79,2.5
1684,1205,54,1,63.72,2.8
1685,1206,24,1,59.1,0.1
1686,1207,53,1,113.7,2.4
1687,1208,8,1,60.42,5.5
1688,1209,19,1,31.5,4.4
1689,1210,46,1,31.89,16.1
1690,1211,30,1,28.0,7.4
1691,1212,49,1,52.58,0.0
1692,1213,59,1,105.5,7.5
1693,1214,29,1,67.68,7.6
1694,1214,51,1,119.04,9.8
1695,1215,44,1,101.29,0.0
1696,1216,57,1,53.8,2.4
1697,1217,30,1,26.31,13.0
1698,1218,15,2,36.96,3.0
1699,1219,14,1,59.54,4.4
1700,1219,59,1,108.26,5.1
1701,1220,5,1,30.42,6.4
1702,1221,41,1,88.72,4.5
1703,1222,22,1,89.82,4.5
1704,1222,30,1,27.45,9.2
1705,1223,12,1,131.12,11.2
1706,1223,39,1,49.95,9.2
1707,1223,34,1,73.44,6.3
1708,1224,30,1,30.24,0.0
1709,1225,14,1,54.12,13.1
1710,1226,53,1,105.03,9.8
1711,1226,10,1,104.74,12.4
1712,1226,43,2,17.66,2.0
1713,1227,43,1,16.79,6.9
1714,1227,6,1,58.86,15.3
1715,1228,37,1,103.5,4.3
1716,1229,18,1,65.9,0.0
1717,1230,61,1,89.97,0.4
1718,1231,55,1,32.16,2.4
1719,1231,26,1,30.55,12.8
1720,1232,61,1,89.62,0.8
1721,1233,60,1,68.45,4.0
1722,1233,64,1,46.51,7.6
1723,1233,52,1,52.6,6.5
1724,1234,66,1,38.38,10.7
1725,1235,1,2,92.86,12.8
1726,1236,38,1,21.47,7.2
1727,1237,57,1,49.67,9.9
1728,1237,60,1,66.18,7.1
1729,1238,21,1,73.53,3.6
1730,1238,48,1,48.04,13.4
1731,1239,31,1,89.48,6.1
1732,1240,52,1,55.1,2.1
1733,1241,64,1,50.33,0.0
1734,1242,42,1,95.66,5.8
1735,1242,20,1,46.9,0.0
1736,1243,22,2,90.95,3.3
1737,1244,12,1,135.7,8.1
1738,1244,60,1,70.87,0.6
1739,1245,34,2,67.53,13.8
1740,1245,42,1,91.22,10.1
1741,1246,44,1,101.29,0.0
1742,1246,47,1,67.6,0.0
1743,1247,47,1,66.73,1.3
1744,1247,16,1,111.55,7.4
1745,1248,25,1,82.19,5.4
1746,1248,16,1,99.41,17.5
1747,1249,4,1,103.59,11.1
1748,1250,45,1,34.69,6.0
1749,1250,56,1,60.02,7.3
1750,1251,49,1,46.22,12.1
1751,1252,6,2,61.93,10.9
1752,1253,58,1,42.1,2.0
1753,1254,23,1,108.39,14.2
1754,1255,62,1,24.76,8.8
1755,1256,27,1,104.61,9.6
1756,1256,32,1,85.33,6.3
1757,1257,6,1,69.53,0.0
1758,1258,21,1,67.27,11.8
1759,1258,26,1,32.76,6.5
1760,1259,20,2,46.9,0.0
1761,1259,43,1,15.64,13.2
1762,1259,62,1,27.15,0.0
1763,1260,44,1,92.92,8.3
1764,1261,41,1,90.88,2.2
1765,1262,34,1,76.76,2.0
1766,1263,38,1,21.53,6.9
1767,1264,13,1,82.6,16.3
1768,1265,35,1,20.46,3.4
1769,1266,19,1,28.34,14.0
1770,1266,44,2,92.93,8.3
1771,1266,52,1,51.81,8.0
1772,1267,43,1,16.87,6.4
1773,1268,66,1,42.39,1.4
1774,1268,19,1,31.35,4.9
1775,1269,6,1,59.26,14.8
1776,1270,13,1,85.39,13.5
1777,1271,15,2,36.29,4.8
1778,1271,4,1,110.45,5.3
1779,1272,64,1,48.22,4.2
1780,1273,54,1,58.36,11.0
1781,1273,31,1,88.15,7.5
1782,1274,43,1,17.7,1.8
1783,1274,17,1,50.41,6.4
1784,1275,38,1,22.37,3.3
1785,1276,33,1,84.04,10.4
1786,1277,65,1,28.48,7.9
1787,1277,37,1,106.81,1.2
1788,1277,46,1,38.01,0.0
1789,1278,43,1,17.9,0.7
1790,1279,21,2,60.48,20.7
1791,1279,39,1,52.96,3.7
1792,1280,13,2,98.72,0.0
1793,1280,36,1,40.25,3.9
1794,1281,45,1,35.71,3.2
1795,1282,32,1,87.11,4.3
1796,1283,13,1,94.28,4.5
1797,1283,28,1,104.54,4.3
1798,1284,64,1,44.27,12.0
1799,1285,5,1,30.21,7.0
1800,1286,25,3,75.5,13.1
1801,1287,8,2,60.8,4.9
1802,1287,53,1,115.22,1.1
1803,1288,45,1,36.89,0.0
1804,1288,47,3,57.43,15.0
1805,1289,4,1,98.46,15.5
1806,1290,45,1,35.53,3.7
1807,1291,26,1,34.76,0.8
1808,1292,18,1,64.41,2.3
1809,1292,5,2,32.04,1.4
1810,1293,20,1,42.25,9.9
1811,1293,10,1,118.36,1.0
1812,1294,43,3,18.02,0.0
1813,1295,9,2,65.25,8.9
1814,1296,60,2,67.04,5.9
1815,1297,7,2,87.06,15.2
1816,1298,28,1,100.75,7.8
1817,1298,65,1,27.69,10.5
1818,1298,13,2,86.37,12.5
1819,1299,20,1,44.01,6.2
1820,1300,42,1,100.52,1.0
1821,1301,64,1,49.28,2.1
1822,1301,56,1,58.08,10.3
1823,1302,16,1,103.04,14.4
1824,1302,24,1,53.54,9.5
1825,1302,25,1,83.38,4.0
1826,1303,17,1,46.37,13.9
1827,1304,30,1,28.25,6.6
1828,1305,30,1,28.89,4.4
1829,1306,44,1,101.29,0.0
1830,1307,25,1,71.93,17.2
1831,1307,33,2,81.17,13.5
1832,1308,28,1,106.72,2.4
1833,1309,37,1,108.1,0.0
1834,1310,15,1,34.14,10.4
1835,1311,27,1,114.57,1.0
1836,1312,56,2,57.06,11.8
1837,1313,57,1,54.13,1.8
1838,1313,33,1,82.65,11.9
1839,1314,24,1,53.82,9.0
1840,1315,2,1,106.4,15.4
1841,1315,58,1,42.97,0.0
1842,1316,19,1,31.2,5.3
1843,1317,53,2,106.76,8.4
1844,1318,3,2,32.98,1.0
1845,1319,45,1,34.41,6.7
1846,1320,42,1,94.83,6.6
1847,1321,20,1,41.57,11.4
1848,1321,44,1,101.29,0.0
1849,1322,17,1,51.74,3.9
1850,1323,7,1,95.86,6.7
1851,1324,43,1,16.84,6.5
1852,1325,8,1,58.35,8.8
1853,1326,47,2,61.8,8.6
1854,1327,8,1,54.98,14.0
1855,1327,29,1,69.22,5.5
1856,1327,43,1,15.93,11.6
1857,1328,7,1,97.3,5.3
1858,1328,8,3,60.27,5.8
1859,1329,12,1,142.76,3.3
1860,1330,22,1,89.31,5.1
1861,1331,5,1,29.01,10.7
1862,1331,22,1,82.77,12.0
1863,1332,32,1,81.17,10.9
1864,1333,46,1,37.73,0.7
1865,1334,36,1,41.88,0.0
1866,1334,59,1,112.97,0.9
1867,1334,28,1,104.51,4.4
1868,1335,21,2,74.14,2.8
1869,1336,39,1,54.99,0.0
1870,1336,44,1,90.76,10.4
1871,1337,19,3,29.87,9.4
1872,1338,64,1,50.1,0.5
1873,1339,24,2,58.23,1.6
1874,1340,9,1,61.42,14.3
1875,1341,51,1,125.78,4.7
1876,1342,19,2,27.91,15.3
1877,1342,22,1,92.37,1.8
1878,1342,31,1,81.77,14.2
1879,1343,23,2,124.05,1.8
1880,1344,51,1,132.04,0.0
1881,1345,43,1,15.96,11.5
1882,1346,6,1,60.45,13.1
1883,1346,58,1,42.06,2.1
1884,1346,1,1,106.5,0.0
1885,1347,13,1,96.05,2.7
1886,1348,17,1,44.26,17.8
1887,1348,2,1,116.92,7.0
1888,1349,31,1,87.27,8.5
1889,1350,13,1,84.52,14.4
1890,1351,26,2,31.84,9.2
1891,1352,12,3,136.92,7.3
1892,1352,10,1,108.04,9.6
1893,1352,48,1,45.48,18.0
1894,1353,47,1,64.31,4.9
1895,1354,64,1,44.67,11.2
1896,1354,38,2,21.92,5.2
1897,1355,59,1,110.22,3.3
1898,1356,48,1,53.67,3.2
1899,1357,1,1,103.87,2.5
1900,1358,48,2,55.44,0.0
1901,1359,33,1,84.73,9.7
1902,1360,43,1,16.65,7.6
1903,1361,23,1,121.43,3.9
1904,1362,54,2,65.58,0.0
1905,1362,13,1,92.54,6.3
1906,1363,50,1,33.94,6.7
1907,1363,52,1,54.52,3.1
1908,1364,23,1,115.86,8.3
1909,1364,46,2,35.45,6.7
1910,1365,25,1,79.62,8.4
1911,1365,50,1,31.54,13.3
1912,1366,23,1,117.97,6.6
1913,1367,55,1,32.94,0.0
1914,1367,13,2,87.21,11.7
1915,1368,59,1,114.0,0.0
1916,1369,35,1,21.17,0.0
1917,1370,38,2,21.75,6.0
1918,1370,17,1,48.16,10.6
1919,1371,21,3,65.13,14.6
1920,1371,51,1,128.04,3.0
1921,1372,9,1,61.18,14.6
1922,1373,1,1,100.57,5.6
1923,1373,25,1,74.28,14.5
1924,1374,54,1,57.67,12.1
1925,1375,12,3,135.4,8.3
1926,1375,29,1,69.78,4.7
1927,1376,60,1,71.27,0.0
1928,1377,28,1,109.29,0.0
1929,1378,9,1,62.72,12.5
1930,1379,34,1,78.34,0.0
1931,1380,63,2,20.75,9.0
1932,1380,15,1,35.31,7.3
1933,1381,51,2,126.79,4.0
1934,1382,60,1,71.27,0.0
1935,1383,55,1,31.29,5.0
1936,1384,1,1,96.71,9.2
1937,1384,10,1,108.6,9.2
1938,1384,6,1,62.7,9.8
1939,1385,41,1,92.93,0.0
1940,1386,53,3,112.37,3.5
1941,1386,15,3,36.3,4.7
1942,1387,29,1,73.22,0.0
1943,1388,35,1,20.09,5.1
1944,1389,30,1,29.42,2.7
1945,1390,35,2,21.17,0.0
1946,1390,6,1,68.43,1.6
1947,1391,2,1,98.31,21.8
1948,1391,66,1,41.29,3.9
1949,1392,23,1,114.79,9.1
1950,1393,26,1,34.33,2.0
1951,1394,24,2,53.35,9.8
1952,1394,25,1,70.21,19.2
1953,1395,49,3,46.49,11.6
1954,1396,63,1,21.26,6.8
1955,1396,29,2,65.58,10.4
1956,1397,23,1,116.94,7.4
1957,1397,56,1,64.58,0.2
1958,1398,34,2,73.26,6.5
1959,1399,2,1,125.74,0.0
1960,1399,59,1,113.13,0.8
1961,1400,14,1,61.93,0.6
1962,1401,40,1,81.11,10.4
1963,1402,47,1,65.26,3.5
1964,1403,47,1,62.98,6.8
1965,1403,6,1,66.81,3.9
1966,1404,31,1,88.55,7.1
1967,1404,26,1,34.11,2.7
1968,1405,13,1,91.23,7.6
1969,1405,36,1,41.88,0.0
1970,1406,10,1,103.14,13.7
1971,1407,23,1,102.65,18.7
1972,1408,3,3,30.64,8.0
1973,1409,50,3,35.52,2.4
1974,1410,58,1,39.1,9.0
1975,1411,56,1,60.08,7.2
1976,1411,17,1,48.44,10.0
1977,1412,46,1,36.6,3.7
1978,1413,33,1,83.3,11.2
1979,1414,49,2,45.35,13.8
1980,1415,61,1,82.1,9.1
1981,1415,26,1,32.18,8.2
1982,1416,33,1,90.88,3.1
1983,1417,52,1,52.98,5.9
1984,1418,37,1,100.07,7.4
1985,1418,19,2,30.46,7.6
1986,1419,60,1,69.98,1.8
1987,1419,40,1,82.67,8.7
1988,1420,16,1,113.97,5.4
1989,1420,45,1,36.22,1.8
1990,1421,18,1,63.74,3.3
1991,1422,6,1,68.62,1.3
1992,1422,53,1,105.16,9.7
1993,1422,9,1,62.55,12.7
1994,1423,29,2,73.22,0.0
1995,1423,61,1,81.21,10.1
1996,1424,62,3,26.53,2.3
1997,1424,6,1,63.43,8.8
1998,1425,20,2,39.37,16.1
1999,1426,48,1,54.69,1.3
2000,1426,36,1,39.58,5.5
2001,1427,5,1,26.28,19.1
2002,1427,43,2,17.29,4.1
2003,1428,41,1,89.3,3.9
2004,1429,11,1,100.45,1.4
2005,1429,53,1,116.49,0.0
2006,1430,66,1,36.64,14.8
2007,1431,15,1,31.42,17.5
2008,1432,20,1,42.77,8.8
2009,1432,55,1,30.78,6.6
2010,1433,14,2,58.67,5.8
2011,1433,65,1,28.38,8.2
2012,1433,47,2,66.22,2.0
2013,1434,62,1,23.4,13.8
2014,1435,30,1,29.65,2.0
2015,1436,31,2,90.33,5.3
2016,1437,19,2,30.5,7.5
2017,1438,50,1,34.88,4.1
2018,1439,11,1,91.58,10.1
2019,1439,14,1,57.65,7.5
2020,1440,5,1,27.25,16.1
2021,1441,50,1,34.5,5.2
2022,1442,43,1,17.1,5.1
2023,1442,14,3,61.67,1.0
2024,1443,50,1,33.19,8.8
2025,1444,7,1,88.73,13.6
2026,1444,62,1,24.25,10.7
2027,1445,9,1,59.93,16.3
2028,1446,59,1,113.49,0.5
2029,1447,49,1,52.1,0.9
2030,1447,65,1,26.52,14.2
2031,1448,7,1,90.53,11.8
2032,1449,23,1,124.77,1.2
2033,1450,10,1,109.22,8.6
2034,1450,31,1,92.21,3.3
2035,1450,41,1,82.62,11.1
2036,1451,64,1,49.87,0.9
2037,1452,46,1,34.67,8.8
2038,1452,1,1,97.14,8.8
2039,1452,10,2,100.74,15.7
2040,1453,51,1,132.04,0.0
2041,1454,37,1,95.57,11.6
2042,1454,16,2,101.63,15.6
2043,1455,58,1,38.01,11.5
2044,1455,59,2,114.03,0.0
2045,1455,8,1,57.17,10.6
2046,1456,47,1,65.49,3.1
2047,1457,35,1,19.36,8.6
2048,1458,28,1,95.97,12.2
2049,1459,36,1,39.32,6.1
2050,1460,45,1,36.89,0.0
2051,1460,65,2,29.42,4.9
2052,1461,26,1,31.4,10.4
2053,1461,7,1,89.6,12.8
2054,1462,22,1,87.31,7.2
2055,1463,22,1,84.05,10.7
2056,1464,52,1,49.76,11.6
2057,1465,33,1,93.81,0.0
2058,1466,6,1,60.5,13.0
2059,1466,63,1,21.49,5.8
2060,1467,52,1,55.54,1.3
2061,1468,30,1,26.34,12.9
2062,1469,40,1,86.53,4.4
2063,1470,12,1,139.74,5.4
2064,1470,15,1,34.07,10.6
2065,1471,53,1,116.48,0.0
2066,1472,28,3,108.78,0.5
2067,1473,50,1,33.96,6.7
2068,1474,39,2,53.6,2.5
2069,1474,47,1,61.56,8.9
2070,1475,17,1,49.53,8.0
2071,1475,54,1,65.58,0.0
2072,1476,18,1,58.12,11.8
2073,1477,8,1,63.48,0.7
2074,1478,47,1,59.2,12.4
2075,1479,17,1,47.81,11.2
2076,1480,59,1,107.27,5.9
2077,1481,57,2,49.47,10.2
2078,1482,7,1,98.13,4.4
2079,1482,41,1,85.69,7.8
2080,1483,47,2,61.82,8.5
2081,1484,41,2,91.32,1.7
2082,1485,39,2,50.57,8.0
2083,1486,64,1,44.59,11.4
2084,1486,53,1,102.7,11.8
2085,1487,28,1,109.29,0.0
2086,1488,4,1,107.44,7.8
2087,1489,22,1,85.62,9.0
2088,1490,5,1,27.12,16.5
2089,1490,19,1,29.31,11.1
2090,1491,11,1,91.03,10.6
2091,1491,16,1,98.66,18.1
2092,1492,5,1,32.48,0.0
2093,1492,14,1,53.33,14.4
2094,1493,13,2,81.71,17.2
2095,1494,17,2,51.81,3.8
2096,1494,36,1,39.87,4.8
2097,1495,43,1,14.78,18.0
2098,1495,42,1,100.16,1.3
2099,1495,48,1,45.8,17.4
2100,1496,23,1,122.65,2.9
2101,1497,60,1,66.27,7.0
2102,1497,11,1,97.75,4.0
2103,1498,30,1,29.77,1.6
2104,1499,15,1,33.22,12.8
2105,1500,36,1,39.49,5.7
2106,1501,28,1,97.35,10.9
2107,1502,66,1,37.47,12.8
2108,1502,35,1,20.99,0.9
2109,1503,36,1,40.06,4.3
2110,1504,63,1,22.37,2.0
2111,1505,15,1,35.16,7.7
2112,1506,22,1,88.85,5.6
2113,1506,7,2,102.7,0.0
2114,1507,66,1,38.29,10.9
2115,1508,1,1,98.37,7.6
2116,1509,63,1,22.32,2.2
2117,1509,19,2,30.95,6.1
2118,1509,40,1,80.1,11.5
2119,1510,32,1,83.28,8.5
2120,1510,27,1,111.83,3.4
2121,1511,26,1,32.11,8.4
2122,1512,39,1,50.02,9.0
2123,1513,54,1,63.57,3.1
2124,1513,26,1,28.81,17.8
2125,1514,64,1,48.58,3.5
2126,1514,62,1,25.11,7.5
2127,1514,17,1,46.73,13.2
2128,1515,39,1,52.24,5.0
2129,1515,29,1,68.66,6.2
2130,1516,35,1,18.67,11.8
2131,1517,59,1,98.3,13.8
2132,1518,34,1,77.19,1.5
2133,1519,27,1,93.94,18.8
2134,1520,39,2,52.66,4.2
2135,1521,7,1,98.04,4.5
2136,1522,23,1,111.43,11.8
2137,1522,57,1,48.34,12.3
2138,1522,18,1,56.31,14.6
2139,1523,57,1,49.97,9.3
2140,1524,43,1,17.89,0.7
2141,1524,12,1,145.41,1.5
2142,1524,8,1,59.05,7.7
2143,1525,42,1,101.51,0.0
2144,1526,60,1,65.76,7.7
2145,1527,39,1,53.92,1.9
2146,1528,34,2,71.16,9.2
2147,1529,36,1,41.08,1.9
2148,1530,51,1,124.33,5.8
2149,1531,2,1,118.84,5.5
2150,1532,46,1,34.62,8.9
2151,1533,37,1,101.67,5.9
2152,1534,9,1,67.86,5.3
2153,1535,40,1,86.15,4.8
2154,1536,19,1,30.48,7.5
2155,1536,32,1,83.5,8.3
2156,1537,60,1,71.27,0.0
2157,1538,9,1,62.42,12.9
2158,1539,32,1,86.85,4.6
2159,1540,46,1,35.91,5.5
2160,1541,26,1,31.92,8.9
2161,1542,38,1,22.26,3.8
2162,1543,40,1,90.53,0.0
2163,1544,54,1,61.21,6.7
2164,1545,18,1,59.76,9.3
2165,1545,9,2,58.96,17.7
2166,1546,30,2,27.53,9.0
2167,1546,22,1,89.48,4.9
2168,1547,5,1,30.76,5.3
2169,1548,25,1,79.11,9.0
2170,1548,4,2,111.85,4.1
2171,1549,46,1,33.53,11.8
2172,1550,66,1,40.73,5.2
2173,1551,12,1,122.01,17.4
2174,1551,10,3,105.38,11.8
2175,1552,40,1,90.53,0.0
2176,1553,46,1,36.09,5.1
2177,1554,65,1,27.03,12.6
2178,1555,46,1,34.94,8.1
2179,1556,15,1,38.1,0.0
2180,1557,15,1,32.92,13.6
2181,1557,8,1,61.78,3.4
2182,1558,6,2,61.2,12.0
2183,1558,41,2,85.38,8.1
2184,1559,37,2,104.89,3.0
2185,1560,26,1,34.31,2.1
2186,1560,21,2,69.37,9.1
2187,1561,20,1,37.33,20.4
2188,1562,62,1,23.53,13.3
2189,1563,64,1,50.33,0.0
2190,1563,33,2,86.5,7.8
2191,1563,18,2,57.09,13.4
2192,1564,58,1,40.99,4.6
2193,1565,14,1,54.91,11.9
2194,1565,36,1,39.04,6.8
2195,1566,12,1,131.07,11.2
2196,1567,35,2,19.01,10.2
2197,1568,7,1,91.6,10.8
2198,1569,11,3,94.9,6.8
2199,1569,42,1,91.27,10.1
2200,1570,32,1,86.44,5.1
2201,1570,61,1,77.99,13.7
2202,1571,29,1,65.05,11.2
2203,1572,4,1,113.53,2.6
2204,1573,63,2,22.28,2.4
2205,1574,32,1,85.67,5.9
2206,1575,33,1,89.82,4.3
2207,1576,10,1,103.31,13.6
2208,1577,32,1,91.06,0.0
2209,1577,56,1,56.56,12.6
2210,1578,12,1,118.02,20.1
2211,1578,33,1,85.96,8.4
2212,1579,48,1,49.75,10.3
2213,1580,50,1,34.57,5.0
2214,1580,45,2,32.88,10.9
2215,1580,59,1,111.21,2.5
2216,1581,46,1,35.47,6.7
2217,1581,58,1,41.8,2.7
2218,1582,31,3,89.08,6.6
2219,1582,51,1,113.74,13.9
2220,1583,60,1,67.32,5.5
2221,1583,65,2,29.1,5.9
2222,1584,7,1,91.2,11.2
2223,1585,27,1,113.3,2.1
2224,1586,8,1,60.81,4.9
2225,1587,51,1,125.66,4.8
2226,1588,11,1,94.91,6.8
2227,1589,26,2,30.36,13.4
2228,1590,22,1,84.67,10.0
2229,1590,37,1,100.67,6.9
2230,1591,44,1,86.66,14.4
2231,1592,61,1,81.3,10.0
2232,1593,35,1,19.38,8.5
2233,1593,64,1,45.44,9.7
2234,1594,35,1,18.81,11.2
2235,1595,49,1,52.4,0.3
2236,1595,39,1,51.81,5.8
2237,1596,64,1,46.97,6.7
2238,1596,51,1,126.62,4.1
2239,1596,13,1,89.3,9.5
2240,1597,2,1,124.54,1.0
2241,1597,62,1,24.91,8.3
2242,1598,49,2,50.7,3.6
2243,1598,20,1,41.27,12.0
2244,1599,57,1,51.98,5.7
2245,1600,4,1,104.92,10.0
2246,1601,36,1,41.62,0.6
2247,1601,31,1,89.52,6.1
2248,1602,33,1,86.9,7.4
2249,1602,13,1,95.5,3.3
2250,1603,1,1,93.57,12.1
2251,1604,22,1,88.09,6.4
2252,1604,34,1,66.95,14.5
2253,1605,8,1,55.38,13.4
2254,1605,31,1,95.34,0.0
2255,1606,28,1,103.34,5.4
2256,1607,26,1,30.36,13.4
2257,1607,51,1,127.44,3.5
2258,1608,12,1,130.97,11.3
2259,1608,6,1,64.16,7.7
2260,1609,41,1,84.41,9.2
2261,1609,29,1,66.81,8.8
2262,1610,19,1,32.83,0.4
2263,1610,27,1,110.17,4.8
2264,1611,41,1,76.71,17.5
2265,1612,64,1,46.74,7.1
2266,1612,25,1,75.92,12.6
2267,1612,5,1,29.01,10.7
2268,1613,53,2,103.12,11.5
2269,1614,10,1,102.99,13.8
2270,1615,6,1,66.04,5.0
2271,1615,40,1,88.79,1.9
2272,1616,17,1,47.31,12.1
2273,1617,32,2,82.99,8.9
2274,1618,46,1,34.7,8.7
2275,1619,2,2,116.32,7.5
2276,1620,64,1,46.64,7.3
2277,1621,31,1,82.89,13.1
2278,1622,15,1,35.35,7.2
2279,1623,61,1,77.92,13.8
2280,1624,59,1,114.03,0.0
2281,1625,24,2,51.61,12.8
2282,1626,12,1,147.12,0.4
2283,1626,1,1,94.43,11.3
2284,1627,9,1,63.93,10.8
2285,1628,43,1,16.53,8.3
2286,1628,17,1,45.01,16.4
2287,1629,40,1,82.68,8.7
2288,1629,11,1,89.18,12.5
2289,1630,43,1,16.24,9.9
2290,1631,10,1,100.57,15.9
2291,1631,39,1,48.63,11.6
2292,1632,24,1,47.52,19.7
2293,1633,60,1,65.22,8.5
2294,1634,11,1,88.18,13.4
2295,1634,27,1,112.86,2.5
2296,1634,16,1,120.44,0.0
2297,1635,40,2,85.88,5.1
2298,1636,5,1,28.3,12.9
2299,1637,43,1,17.3,4.0
2300,1638,63,1,21.25,6.9
2301,1639,2,1,116.44,7.4
2302,1640,60,1,71.27,0.0
2303,1640,13,1,88.72,10.1
2304,1641,65,1,28.32,8.4
2305,1642,52,1,51.66,8.2
2306,1642,58,1,42.25,1.7
2307,1643,48,1,55.44,0.0
2308,1643,7,1,83.14,19.1
2309,1644,33,2,83.79,10.7
2310,1645,47,1,58.79,13.0
2311,1645,60,1,69.02,3.2
2312,1646,22,2,93.63,0.5
2313,1647,50,1,32.92,9.5
2314,1648,32,1,84.71,7.0
2315,1649,9,1,64.58,9.9
2316,1650,65,1,28.83,6.8
2317,1651,1,1,92.13,13.5
2318,1652,41,1,92.93,0.0
2319,1652,6,1,63.56,8.6
2320,1653,56,1,64.72,0.0
2321,1654,55,2,31.89,3.2
2322,1655,7,1,100.36,2.3
2323,1656,52,1,52.33,7.0
2324,1657,43,1,16.18,10.2
2325,1658,7,2,98.97,3.6
2326,1658,49,1,52.1,0.9
2327,1659,5,1,32.48,0.0
2328,1660,30,1,26.49,12.4
2329,1661,51,3,123.65,6.4
2330,1662,14,1,59.23,4.9
2331,1663,27,1,113.44,2.0
2332,1663,50,1,34.52,5.1
2333,1664,29,1,73.22,0.0
2334,1664,32,1,85.41,6.2
2335,1665,3,1,32.07,3.8
2336,1666,56,1,64.72,0.0
2337,1667,29,1,71.09,2.9
2338,1668,52,1,54.39,3.4
2339,1668,29,1,65.25,10.9
2340,1668,20,1,44.88,4.3
2341,1669,5,2,27.1,16.6
2342,1670,64,1,46.34,7.9
2343,1671,6,1,55.81,19.7
2344,1672,61,1,89.27,1.2
2345,1672,5,1,28.37,12.7
2346,1673,53,1,107.45,7.8
2347,1674,2,2,115.23,8.4
2348,1675,56,1,63.94,1.2
2349,1676,5,1,29.25,9.9
2350,1677,57,1,48.79,11.5
2351,1678,20,2,39.96,14.8
2352,1678,40,1,84.16,7.0
2353,1679,30,1,30.24,0.0
2354,1679,45,1,32.47,12.0
2355,1680,49,1,51.12,2.8
2356,1681,40,1,89.53,1.1
2357,1682,13,1,97.6,1.1
2358,1682,9,1,63.21,11.8
2359,1683,55,1,32.94,0.0
2360,1684,45,1,34.28,7.1
2361,1684,10,1,108.6,9.2
2362,1685,33,1,88.81,5.3
2363,1686,47,1,67.6,0.0
2364,1687,47,1,65.46,3.2
2365,1687,42,2,101.51,0.0
2366,1687,1,1,93.97,11.8
2367,1688,49,1,51.35,2.3
2368,1689,3,1,30.42,8.7
2369,1690,34,1,76.41,2.5
2370,1690,7,3,92.02,10.4
2371,1691,27,1,115.72,0.0
2372,1692,4,1,111.79,4.1
2373,1693,18,1,55.28,16.1
2374,1694,32,1,80.48,11.6
2375,1694,22,1,81.94,12.9
2376,1695,22,2,92.95,1.2
2377,1695,5,1,27.34,15.8
2378,1696,47,1,62.03,8.2
2379,1696,2,1,110.67,12.0
2380,1697,53,1,114.32,1.9
2381,1698,26,1,32.19,8.2
2382,1699,30,1,27.8,8.1
2383,1700,45,1,36.07,2.2
2384,1701,63,1,20.55,9.9
2385,1702,28,1,101.67,7.0
2386,1703,47,1,57.99,14.2
2387,1703,60,2,62.92,11.7
2388,1704,13,1,85.49,13.4
2389,1704,58,1,42.56,1.0
2390,1705,35,1,18.05,14.7
2391,1705,23,1,117.07,7.3
2392,1706,49,1,52.54,0.1
2393,1706,8,1,60.52,5.4
2394,1707,20,1,42.99,8.3
2395,1707,21,1,68.54,10.2
2396,1708,43,1,16.93,6.0
2397,1709,11,1,89.31,12.3
2398,1709,64,1,46.91,6.8
2399,1710,19,1,32.78,0.6
2400,1711,36,1,40.71,2.8
2401,1712,39,1,47.25,14.1
2402,1712,4,1,109.05,6.5
2403,1712,15,1,37.33,2.0
2404,1713,58,1,42.97,0.0
2405,1714,24,1,49.11,17.0
2406,1714,42,1,94.81,6.6
2407,1715,57,1,45.83,16.8
2408,1716,38,1,22.34,3.4
2409,1717,42,1,90.76,10.6
2410,1718,42,1,93.14,8.2
2411,1719,31,1,83.77,12.1
2412,1720,2,1,108.65,13.6
2413,1721,14,1,50.69,18.6
2414,1722,9,2,71.64,0.0
2415,1723,15,1,34.59,9.2
2416,1724,11,1,88.06,13.6
2417,1724,21,1,63.18,17.2
2418,1725,51,1,124.79,5.5
2419,1726,44,1,88.85,12.3
2420,1727,44,1,99.67,1.6
2421,1727,7,1,92.61,9.8
2422,1728,29,1,67.23,8.2
2423,1728,40,2,85.57,5.5
2424,1729,8,1,54.8,14.3
2425,1730,36,1,41.23,1.6
2426,1730,41,1,81.86,11.9
2427,1730,52,1,56.29,0.0
2428,1731,43,1,18.02,0.0
2429,1731,57,1,53.84,2.3
2430,1732,13,1,91.83,7.0
2431,1733,34,2,74.58,4.8
2432,1733,62,1,24.85,8.5
2433,1734,13,1,87.04,11.8
2434,1735,62,1,25.11,7.5
2435,1736,30,1,27.22,10.0
2436,1737,34,1,73.48,6.2
2437,1738,9,2,61.95,13.5
2438,1739,31,1,90.12,5.5
2439,1740,32,1,84.18,7.6
2440,1741,43,1,17.15,4.8
2441,1742,63,1,20.41,10.6
2442,1743,51,1,128.12,3.0
2443,1744,45,1,33.28,9.8
2444,1744,34,1,67.56,13.8
2445,1745,37,1,102.65,5.0
2446,1745,50,1,32.41,10.9
2447,1746,12,1,123.75,16.2
2448,1746,7,1,100.86,1.8
2449,1747,14,1,56.84,8.8
2450,1747,24,1,56.18,5.0
2451,1748,18,1,56.87,13.7
2452,1749,43,1,14.99,16.8
2453,1750,61,1,90.36,0.0
2454,1751,66,1,39.61,7.8
2455,1752,15,1,32.24,15.4
2456,1752,56,1,64.72,0.0
2457,1752,19,1,30.02,8.9
2458,1753,6,1,61.53,11.5
