order_id,customer_id,employee_id,order_date,channel
1528,333,,2025-08-02,Meta Ads
1529,484,8,2025-08-03,Google Ads
1530,780,,2025-08-03,Email
1531,14,14,2025-08-03,Referral
1532,721,,2025-08-03,Organic Search
1533,507,17,2025-08-03,Google Ads
1534,240,23,2025-08-04,Meta Ads
1535,126,,2025-08-04,Affiliate
1536,476,,2025-08-04,Organic Search
1537,205,,2025-08-04,Email
1538,519,,2025-08-04,Referral
1539,248,14,2025-08-04,Google Ads
1540,389,,2025-08-04,Meta Ads
1541,848,,2025-08-04,Affiliate
1542,408,24,2025-08-04,Organic Search
1543,618,13,2025-08-04,Email
1544,470,7,2025-08-04,Affiliate
1545,725,25,2025-08-04,Google Ads
1546,562,9,2025-08-04,Meta Ads
1547,53,,2025-08-04,Meta Ads
1548,327,14,2025-08-05,Email
1549,655,,2025-08-05,Referral
1550,786,,2025-08-05,Email
1551,442,,2025-08-05,Organic Search
1552,533,,2025-08-05,Affiliate
1553,458,,2025-08-05,Referral
1554,117,24,2025-08-06,Meta Ads
1555,146,16,2025-08-06,Affiliate
1556,727,14,2025-08-06,Google Ads
1557,272,,2025-08-06,Referral
1558,704,20,2025-08-06,Email
1559,707,20,2025-08-06,Email
1560,290,,2025-08-06,Email
1561,411,,2025-08-06,Google Ads
1562,797,13,2025-08-06,Affiliate
1563,439,24,2025-08-06,Google Ads
1564,400,,2025-08-06,Organic Search
1565,10,18,2025-08-07,Email
1566,186,,2025-08-07,Email
1567,552,,2025-08-07,Referral
1568,788,,2025-08-07,Organic Search
1569,476,,2025-08-08,Organic Search
1570,249,,2025-08-08,Organic Search
1571,330,,2025-08-08,Google Ads
1572,612,13,2025-08-08,Google Ads
1573,246,,2025-08-08,Referral
1574,176,20,2025-08-08,Meta Ads
1575,164,14,2025-08-09,Email
1576,248,14,2025-08-09,Email
1577,769,22,2025-08-09,Meta Ads
1578,175,20,2025-08-09,Google Ads
1579,370,18,2025-08-09,Affiliate
1580,795,24,2025-08-09,Organic Search
1581,195,,2025-08-09,Google Ads
1582,666,10,2025-08-09,Email
1583,56,,2025-08-09,Email
1584,709,15,2025-08-09,Affiliate
1585,717,15,2025-08-09,Email
1586,669,,2025-08-09,Email
1587,726,18,2025-08-09,Referral
1588,116,,2025-08-10,Meta Ads
1589,522,,2025-08-10,Google Ads
1590,677,9,2025-08-10,Email
1591,435,11,2025-08-10,Referral
1592,481,20,2025-08-10,Organic Search
1593,8,23,2025-08-10,Email
1594,181,,2025-08-10,Google Ads
1595,801,,2025-08-11,Organic Search
1596,80,6,2025-08-11,Meta Ads
1597,522,,2025-08-11,Organic Search
1598,668,,2025-08-12,Email
1599,744,,2025-08-12,Referral
1600,219,8,2025-08-12,Affiliate
1601,579,18,2025-08-12,Organic Search
1602,472,7,2025-08-12,Affiliate
1603,481,,2025-08-12,Email
1604,408,24,2025-08-12,Email
1605,548,20,2025-08-12,Meta Ads
1606,402,7,2025-08-13,Organic Search
1607,336,14,2025-08-13,Organic Search
1608,861,,2025-08-13,Email
1609,279,7,2025-08-13,Google Ads
1610,497,,2025-08-13,Referral
1611,755,,2025-08-13,Affiliate
1612,565,,2025-08-13,Email
1613,547,,2025-08-14,Meta Ads
1614,185,19,2025-08-14,Organic Search
1615,827,,2025-08-14,Google Ads
1616,247,,2025-08-14,Meta Ads
1617,471,,2025-08-14,Meta Ads
1618,310,25,2025-08-14,Email
1619,156,23,2025-08-14,Email
1620,750,10,2025-08-14,Email
1621,44,16,2025-08-15,Affiliate
1622,435,,2025-08-15,Meta Ads
1623,651,15,2025-08-15,Referral
1624,492,,2025-08-15,Referral
1625,808,12,2025-08-15,Organic Search
1626,17,15,2025-08-16,Referral
1627,268,7,2025-08-16,Google Ads
1628,712,8,2025-08-16,Meta Ads
1629,672,,2025-08-17,Google Ads
1630,704,20,2025-08-17,Affiliate
1631,170,15,2025-08-17,Organic Search
1632,534,7,2025-08-17,Organic Search
1633,625,23,2025-08-17,Affiliate
1634,518,23,2025-08-17,Google Ads
1635,254,21,2025-08-17,Google Ads
1636,495,,2025-08-17,Organic Search
1637,474,,2025-08-17,Organic Search
1638,154,13,2025-08-18,Organic Search
1639,96,13,2025-08-18,Affiliate
1640,561,,2025-08-18,Google Ads
1641,48,,2025-08-18,Organic Search
1642,823,15,2025-08-18,Email
1643,772,,2025-08-19,Organic Search
1644,424,16,2025-08-19,Organic Search
1645,568,,2025-08-19,Referral
1646,596,23,2025-08-19,Referral
1647,736,13,2025-08-19,Meta Ads
1648,101,14,2025-08-19,Affiliate
1649,456,25,2025-08-19,Email
1650,219,8,2025-08-20,Email
1651,413,,2025-08-21,Organic Search
1652,602,24,2025-08-21,Affiliate
1653,850,,2025-08-21,Affiliate
1654,782,16,2025-08-22,Meta Ads
1655,581,,2025-08-22,Email
1656,104,9,2025-08-22,Email
1657,370,18,2025-08-22,Google Ads
1658,516,,2025-08-22,Email
1659,154,13,2025-08-22,Email
1660,7,,2025-08-22,Google Ads
1661,585,14,2025-08-22,Referral
1662,132,15,2025-08-22,Google Ads
1663,434,13,2025-08-22,Email
1664,168,23,2025-08-23,Meta Ads
1665,649,22,2025-08-23,Organic Search
1666,355,14,2025-08-23,Referral
1667,700,8,2025-08-23,Affiliate
1668,810,,2025-08-23,Email
1669,17,15,2025-08-23,Google Ads
1670,221,8,2025-08-23,Meta Ads
1671,166,9,2025-08-23,Google Ads
1672,806,7,2025-08-23,Referral
1673,289,,2025-08-23,Email
1674,251,16,2025-08-23,Organic Search
1675,327,14,2025-08-23,Meta Ads
1676,569,20,2025-08-23,Affiliate
1677,128,,2025-08-23,Referral
1678,206,14,2025-08-24,Affiliate
1679,728,,2025-08-24,Referral
1680,687,14,2025-08-24,Email
1681,5,,2025-08-24,Email
1682,48,18,2025-08-24,Email
1683,670,,2025-08-24,Google Ads
1684,451,6,2025-08-24,Meta Ads
1685,56,,2025-08-24,Referral
1686,853,10,2025-08-24,Google Ads
1687,460,9,2025-08-25,Email
1688,11,7,2025-08-25,Organic Search
1689,342,18,2025-08-25,Referral
1690,134,,2025-08-25,Organic Search
1691,451,9,2025-08-25,Meta Ads
1692,367,8,2025-08-25,Google Ads
1693,693,7,2025-08-25,Meta Ads
1694,209,20,2025-08-25,Email
1695,530,20,2025-08-26,Referral
1696,487,13,2025-08-26,Affiliate
1697,810,9,2025-08-26,Referral
1698,502,,2025-08-26,Meta Ads
1699,82,10,2025-08-26,Organic Search
1700,383,6,2025-08-26,Google Ads
1701,169,,2025-08-26,Google Ads
1702,556,,2025-08-26,Meta Ads
1703,70,9,2025-08-27,Organic Search
1704,34,,2025-08-27,Affiliate
1705,840,19,2025-08-27,Meta Ads
1706,332,,2025-08-27,Organic Search
1707,215,20,2025-08-27,Organic Search
1708,706,20,2025-08-27,Email
1709,668,,2025-08-27,Email
1710,623,,2025-08-28,Referral
1711,475,13,2025-08-28,Organic Search
1712,247,,2025-08-28,Google Ads
1713,468,,2025-08-29,Affiliate
1714,33,20,2025-08-29,Organic Search
1715,594,16,2025-08-29,Meta Ads
1716,640,10,2025-08-29,Affiliate
1717,336,14,2025-08-29,Meta Ads
1718,424,16,2025-08-29,Organic Search
1719,817,,2025-08-30,Referral
1720,675,25,2025-08-30,Google Ads
1721,241,20,2025-08-30,Email
1722,345,22,2025-08-30,Email
1723,462,,2025-08-31,Affiliate
1724,246,,2025-08-31,Referral
1725,586,,2025-08-31,Affiliate
1726,562,6,2025-08-31,Google Ads
1727,531,,2025-08-31,Google Ads
1728,114,,2025-09-01,Referral
1729,60,,2025-09-01,Email
1730,375,10,2025-09-01,Meta Ads
1731,412,,2025-09-01,Meta Ads
1732,338,16,2025-09-01,Email
1733,561,,2025-09-01,Email
1734,444,,2025-09-02,Email
1735,446,,2025-09-02,Email
1736,149,21,2025-09-02,Google Ads
1737,508,13,2025-09-02,Organic Search
1738,488,20,2025-09-02,Meta Ads
1739,196,8,2025-09-02,Organic Search
1740,369,,2025-09-02,Google Ads
1741,421,6,2025-09-03,Organic Search
1742,72,20,2025-09-03,Organic Search
1743,216,,2025-09-03,Affiliate
1744,785,,2025-09-03,Email
1745,139,,2025-09-04,Email
1746,446,,2025-09-04,Referral
1747,270,,2025-09-04,Organic Search
1748,217,,2025-09-04,Google Ads
1749,26,,2025-09-04,Organic Search
1750,172,21,2025-09-04,Organic Search
1751,9,,2025-09-05,Email
1752,163,22,2025-09-05,Affiliate
1753,851,22,2025-09-05,Google Ads
1754,693,7,2025-09-05,Organic Search
1755,361,,2025-09-05,Google Ads
1756,353,13,2025-09-05,Organic Search
1757,588,,2025-09-05,Organic Search
1758,650,,2025-09-05,Affiliate
1759,301,,2025-09-05,Google Ads
1760,12,,2025-09-05,Email
1761,115,22,2025-09-06,Email
1762,446,,2025-09-06,Organic Search
1763,152,21,2025-09-06,Organic Search
1764,259,,2025-09-06,Referral
1765,307,,2025-09-06,Meta Ads
1766,735,7,2025-09-07,Affiliate
1767,850,,2025-09-07,Referral
1768,571,,2025-09-07,Affiliate
1769,802,,2025-09-07,Meta Ads
1770,547,,2025-09-07,Referral
1771,792,,2025-09-07,Email
1772,764,13,2025-09-07,Organic Search
1773,355,14,2025-09-08,Email
1774,413,,2025-09-08,Referral
1775,176,20,2025-09-08,Referral
1776,835,7,2025-09-08,Organic Search
1777,319,,2025-09-08,Organic Search
1778,682,14,2025-09-08,Meta Ads
1779,852,9,2025-09-08,Organic Search
1780,502,,2025-09-08,Meta Ads
1781,362,20,2025-09-08,Meta Ads
1782,545,10,2025-09-08,Google Ads
1783,604,,2025-09-08,Referral
1784,705,16,2025-09-08,Organic Search
1785,236,21,2025-09-08,Referral
1786,39,13,2025-09-08,Referral
1787,204,19,2025-09-09,Google Ads
1788,536,,2025-09-09,Referral
1789,728,,2025-09-09,Meta Ads
1790,248,14,2025-09-09,Google Ads
1791,271,,2025-09-09,Organic Search
1792,180,14,2025-09-09,Referral
1793,240,25,2025-09-09,Meta Ads
1794,862,25,2025-09-10,Google Ads
1795,388,,2025-09-10,Affiliate
1796,509,,2025-09-10,Organic Search
1797,709,12,2025-09-10,Affiliate
1798,575,9,2025-09-10,Affiliate
1799,516,7,2025-09-10,Referral
1800,6,,2025-09-10,Affiliate
1801,200,,2025-09-11,Meta Ads
1802,494,,2025-09-11,Meta Ads
1803,592,24,2025-09-11,Affiliate
1804,730,,2025-09-11,Referral
1805,339,18,2025-09-11,Google Ads
1806,190,,2025-09-11,Meta Ads
1807,576,10,2025-09-11,Meta Ads
1808,451,6,2025-09-11,Affiliate
1809,229,6,2025-09-11,Meta Ads
1810,106,13,2025-09-11,Email
1811,440,,2025-09-11,Meta Ads
1812,225,14,2025-09-11,Meta Ads
1813,653,10,2025-09-12,Meta Ads
1814,369,8,2025-09-12,Email
1815,342,,2025-09-12,Meta Ads
1816,682,14,2025-09-12,Referral
1817,53,,2025-09-12,Meta Ads
1818,260,,2025-09-13,Organic Search
1819,294,,2025-09-13,Meta Ads
1820,583,,2025-09-13,Meta Ads
1821,497,,2025-09-13,Referral
1822,862,23,2025-09-13,Meta Ads
1823,576,10,2025-09-13,Email
1824,240,,2025-09-14,Google Ads
1825,359,,2025-09-14,Email
1826,698,14,2025-09-14,Email
1827,733,,2025-09-14,Referral
1828,595,6,2025-09-14,Organic Search
1829,669,,2025-09-14,Affiliate
1830,33,20,2025-09-14,Email
1831,288,15,2025-09-14,Email
1832,711,8,2025-09-15,Meta Ads
1833,605,,2025-09-15,Email
1834,427,10,2025-09-15,Meta Ads
1835,142,8,2025-09-15,Affiliate
1836,453,8,2025-09-16,Email
1837,177,20,2025-09-16,Referral
1838,739,16,2025-09-16,Affiliate
1839,535,,2025-09-16,Email
1840,237,14,2025-09-16,Organic Search
1841,331,24,2025-09-16,Organic Search
1842,573,7,2025-09-16,Referral
1843,411,,2025-09-17,Affiliate
1844,13,16,2025-09-17,Referral
1845,856,9,2025-09-17,Affiliate
1846,645,18,2025-09-17,Google Ads
1847,638,7,2025-09-18,Referral
1848,507,,2025-09-18,Organic Search
1849,249,,2025-09-18,Referral
1850,731,,2025-09-18,Organic Search
1851,711,10,2025-09-18,Meta Ads
1852,831,14,2025-09-18,Affiliate
1853,422,16,2025-09-18,Organic Search
1854,61,,2025-09-18,Google Ads
1855,683,,2025-09-18,Referral
1856,673,14,2025-09-18,Referral
1857,8,21,2025-09-18,Organic Search
1858,72,,2025-09-19,Email
1859,388,,2025-09-19,Meta Ads
1860,84,,2025-09-19,Google Ads
1861,211,,2025-09-19,Email
1862,780,19,2025-09-19,Meta Ads
1863,845,,2025-09-19,Referral
1864,705,,2025-09-19,Organic Search
1865,102,,2025-09-19,Email
1866,782,16,2025-09-20,Referral
1867,709,15,2025-09-20,Google Ads
1868,249,,2025-09-20,Google Ads
1869,138,20,2025-09-20,Email
1870,575,,2025-09-20,Referral
1871,551,,2025-09-20,Email
1872,392,22,2025-09-20,Google Ads
1873,345,22,2025-09-20,Affiliate
1874,659,16,2025-09-20,Referral
1875,644,,2025-09-20,Affiliate
1876,134,,2025-09-21,Affiliate
1877,588,12,2025-09-21,Meta Ads
1878,195,,2025-09-22,Referral
1879,307,,2025-09-22,Meta Ads
1880,49,,2025-09-22,Affiliate
1881,643,8,2025-09-22,Email
1882,572,,2025-09-22,Meta Ads
1883,89,,2025-09-22,Google Ads
1884,820,7,2025-09-22,Email
1885,600,,2025-09-23,Affiliate
1886,458,18,2025-09-23,Referral
1887,78,9,2025-09-23,Email
1888,244,6,2025-09-23,Referral
1889,796,15,2025-09-24,Organic Search
1890,715,14,2025-09-24,Organic Search
1891,509,,2025-09-24,Email
1892,604,,2025-09-24,Organic Search
1893,617,20,2025-09-24,Google Ads
1894,500,,2025-09-24,Referral
1895,533,,2025-09-24,Referral
1896,821,7,2025-09-24,Organic Search
1897,499,13,2025-09-24,Referral
1898,830,,2025-09-24,Meta Ads
1899,432,10,2025-09-24,Referral
1900,380,7,2025-09-24,Meta Ads
1901,810,6,2025-09-25,Referral
1902,261,8,2025-09-25,Organic Search
1903,520,21,2025-09-25,Referral
1904,760,,2025-09-25,Google Ads
1905,502,,2025-09-25,Meta Ads
1906,42,,2025-09-26,Meta Ads
1907,334,,2025-09-26,Referral
1908,617,20,2025-09-26,Organic Search
1909,26,,2025-09-26,Organic Search
1910,365,,2025-09-26,Google Ads
1911,541,16,2025-09-26,Referral
1912,597,,2025-09-26,Email
1913,551,19,2025-09-27,Affiliate
1914,33,,2025-09-27,Email
1915,502,,2025-09-27,Email
1916,775,,2025-09-27,Organic Search
1917,128,,2025-09-27,Affiliate
1918,39,13,2025-09-27,Affiliate
1919,126,,2025-09-27,Affiliate
1920,79,14,2025-09-27,Google Ads
1921,437,,2025-09-27,Meta Ads
1922,348,7,2025-09-28,Organic Search
1923,93,,2025-09-28,Email
1924,428,,2025-09-28,Meta Ads
1925,463,,2025-09-28,Email
1926,164,14,2025-09-29,Organic Search
1927,389,16,2025-09-29,Organic Search
1928,471,8,2025-09-29,Referral
1929,351,,2025-09-29,Organic Search
1930,421,6,2025-09-29,Organic Search
1931,620,7,2025-09-29,Email
1932,400,7,2025-09-29,Referral
1933,586,,2025-09-29,Referral
1934,105,14,2025-09-29,Affiliate
1935,120,,2025-09-29,Google Ads
1936,688,18,2025-09-29,Affiliate
1937,236,23,2025-09-30,Meta Ads
1938,200,,2025-09-30,Google Ads
1939,729,7,2025-09-30,Affiliate
1940,459,,2025-09-30,Meta Ads
1941,60,,2025-09-30,Affiliate
1942,791,,2025-10-01,Meta Ads
1943,772,,2025-10-01,Referral
1944,394,7,2025-10-01,Referral
1945,822,,2025-10-01,Referral
1946,658,20,2025-10-01,Google Ads
1947,127,6,2025-10-01,Google Ads
1948,423,,2025-10-01,Referral
1949,701,,2025-10-01,Google Ads
1950,50,,2025-10-01,Organic Search
1951,286,16,2025-10-02,Affiliate
1952,722,,2025-10-02,Referral
1953,198,,2025-10-02,Email
1954,157,22,2025-10-02,Meta Ads
1955,289,18,2025-10-02,Email
1956,473,6,2025-10-02,Meta Ads
1957,464,16,2025-10-02,Email
1958,14,14,2025-10-02,Meta Ads
1959,232,,2025-10-02,Affiliate
1960,648,9,2025-10-02,Google Ads
1961,194,24,2025-10-03,Google Ads
1962,172,23,2025-10-03,Email
1963,855,21,2025-10-03,Email
1964,669,,2025-10-03,Meta Ads
1965,657,,2025-10-03,Google Ads
1966,271,16,2025-10-03,Referral
1967,717,11,2025-10-03,Referral
1968,688,,2025-10-03,Google Ads
1969,114,,2025-10-04,Organic Search
1970,211,7,2025-10-04,Organic Search
1971,221,10,2025-10-04,Organic Search
1972,440,,2025-10-04,Affiliate
1973,278,,2025-10-04,Referral
1974,15,,2025-10-04,Affiliate
1975,31,,2025-10-04,Referral
1976,566,14,2025-10-04,Google Ads
1977,731,,2025-10-05,Google Ads
1978,835,7,2025-10-05,Google Ads
1979,699,,2025-10-05,Google Ads
1980,231,,2025-10-05,Affiliate
1981,407,,2025-10-05,Referral
1982,710,23,2025-10-05,Referral
1983,278,,2025-10-05,Organic Search
1984,382,17,2025-10-05,Referral
1985,727,,2025-10-05,Referral
1986,452,,2025-10-05,Email
1987,450,16,2025-10-06,Referral
1988,848,,2025-10-06,Meta Ads
1989,112,,2025-10-06,Referral
1990,245,22,2025-10-06,Organic Search
1991,437,,2025-10-06,Email
1992,500,,2025-10-06,Meta Ads
1993,428,18,2025-10-06,Meta Ads
1994,602,24,2025-10-06,Affiliate
1995,31,21,2025-10-06,Organic Search
1996,50,20,2025-10-07,Affiliate
1997,757,20,2025-10-07,Referral
1998,800,16,2025-10-07,Affiliate
1999,605,,2025-10-07,Referral
2000,769,22,2025-10-07,Google Ads
2001,18,18,2025-10-07,Google Ads
2002,285,6,2025-10-07,Google Ads
2003,632,,2025-10-07,Organic Search
2004,678,,2025-10-07,Organic Search
2005,204,17,2025-10-07,Referral
2006,554,,2025-10-07,Email
2007,462,,2025-10-08,Referral
2008,508,13,2025-10-08,Email
2009,295,20,2025-10-08,Email
2010,534,7,2025-10-08,Affiliate
2011,273,16,2025-10-08,Referral
2012,264,,2025-10-08,Affiliate
2013,164,14,2025-10-08,Email
2014,658,20,2025-10-08,Meta Ads
2015,42,,2025-10-08,Meta Ads
2016,724,,2025-10-09,Organic Search
2017,439,24,2025-10-09,Meta Ads
2018,162,,2025-10-09,Google Ads
2019,224,,2025-10-09,Meta Ads
2020,210,,2025-10-09,Google Ads
2021,814,,2025-10-09,Affiliate
2022,590,15,2025-10-09,Affiliate
2023,231,,2025-10-09,Google Ads
2024,456,,2025-10-10,Google Ads
2025,680,18,2025-10-10,Referral
2026,598,16,2025-10-10,Email
2027,187,13,2025-10-10,Referral
2028,740,13,2025-10-10,Email
2029,761,,2025-10-11,Organic Search
2030,448,16,2025-10-11,Email
2031,685,,2025-10-11,Affiliate
2032,787,14,2025-10-11,Google Ads
2033,208,21,2025-10-11,Email
2034,643,8,2025-10-11,Email
2035,313,24,2025-10-12,Referral
2036,227,,2025-10-12,Organic Search
2037,506,7,2025-10-13,Meta Ads
2038,53,,2025-10-13,Google Ads
2039,452,,2025-10-13,Organic Search
2040,389,16,2025-10-13,Affiliate
2041,607,,2025-10-13,Referral
2042,667,23,2025-10-13,Google Ads
2043,306,,2025-10-13,Affiliate
2044,734,,2025-10-14,Referral
2045,828,20,2025-10-14,Email
2046,832,,2025-10-14,Affiliate
2047,751,,2025-10-14,Referral
2048,48,17,2025-10-14,Meta Ads
2049,679,12,2025-10-14,Google Ads
2050,616,14,2025-10-14,Organic Search
2051,569,20,2025-10-14,Affiliate
2052,579,19,2025-10-15,Email
2053,144,7,2025-10-15,Referral
2054,546,18,2025-10-15,Organic Search
2055,406,,2025-10-15,Meta Ads
2056,558,22,2025-10-15,Google Ads
2057,160,,2025-10-15,Email
2058,295,20,2025-10-15,Referral
2059,796,,2025-10-16,Email
2060,201,19,2025-10-16,Email
2061,610,,2025-10-16,Affiliate
2062,652,13,2025-10-16,Organic Search
2063,462,,2025-10-16,Referral
2064,507,17,2025-10-16,Google Ads
2065,597,,2025-10-16,Email
2066,50,20,2025-10-16,Google Ads
2067,510,,2025-10-17,Google Ads
2068,699,,2025-10-17,Affiliate
2069,415,,2025-10-17,Email
2070,634,,2025-10-17,Affiliate
2071,722,10,2025-10-17,Google Ads
2072,527,,2025-10-17,Affiliate
2073,482,9,2025-10-17,Meta Ads
2074,354,8,2025-10-17,Affiliate
2075,403,,2025-10-17,Email
2076,762,11,2025-10-17,Meta Ads
2077,837,14,2025-10-17,Meta Ads
2078,451,,2025-10-17,Referral
2079,389,16,2025-10-17,Affiliate
2080,165,13,2025-10-17,Meta Ads
2081,414,,2025-10-17,Organic Search
2082,623,,2025-10-18,Affiliate
2083,374,13,2025-10-18,Referral
2084,403,11,2025-10-18,Google Ads
2085,394,,2025-10-18,Affiliate
2086,448,16,2025-10-18,Google Ads
2087,366,16,2025-10-18,Google Ads
2088,475,13,2025-10-18,Google Ads
2089,518,25,2025-10-18,Referral
2090,337,11,2025-10-19,Meta Ads
2091,563,21,2025-10-19,Meta Ads
2092,110,16,2025-10-19,Organic Search
2093,813,14,2025-10-19,Affiliate
2094,734,,2025-10-19,Referral
2095,678,8,2025-10-19,Referral
2096,721,8,2025-10-20,Referral
2097,317,,2025-10-20,Affiliate
2098,708,,2025-10-20,Meta Ads
2099,321,19,2025-10-20,Affiliate
2100,701,,2025-10-20,Affiliate
2101,550,16,2025-10-20,Affiliate
2102,36,,2025-10-20,Email
2103,188,6,2025-10-21,Meta Ads
2104,568,,2025-10-21,Email
2105,299,14,2025-10-21,Meta Ads
2106,781,6,2025-10-21,Email
2107,609,8,2025-10-21,Organic Search
2108,106,13,2025-10-21,Referral
2109,214,24,2025-10-21,Affiliate
2110,424,16,2025-10-22,Google Ads
2111,553,,2025-10-22,Affiliate
2112,745,,2025-10-22,Email
2113,20,22,2025-10-22,Referral
2114,112,,2025-10-23,Referral
2115,677,6,2025-10-23,Organic Search
2116,247,,2025-10-23,Google Ads
2117,142,8,2025-10-23,Meta Ads
2118,376,7,2025-10-23,Organic Search
2119,135,15,2025-10-23,Organic Search
2120,236,23,2025-10-24,Referral
2121,150,,2025-10-24,Affiliate
2122,517,20,2025-10-24,Meta Ads
2123,389,16,2025-10-24,Email
2124,429,7,2025-10-25,Email
2125,377,,2025-10-25,Referral
2126,333,22,2025-10-25,Affiliate
2127,629,14,2025-10-25,Email
2128,856,6,2025-10-25,Affiliate
2129,801,,2025-10-25,Email
2130,504,21,2025-10-26,Email
2131,662,12,2025-10-26,Email
2132,716,13,2025-10-26,Email
2133,140,14,2025-10-26,Affiliate
2134,244,9,2025-10-26,Email
2135,68,17,2025-10-26,Google Ads
2136,285,9,2025-10-26,Affiliate
2137,50,20,2025-10-26,Meta Ads
2138,160,,2025-10-27,Email
2139,839,,2025-10-27,Meta Ads
2140,34,,2025-10-27,Affiliate
2141,715,14,2025-10-27,Google Ads
2142,60,,2025-10-27,Email
2143,309,22,2025-10-27,Organic Search
2144,205,15,2025-10-27,Affiliate
2145,4,23,2025-10-27,Affiliate
2146,673,14,2025-10-27,Referral
2147,109,24,2025-10-28,Google Ads
2148,516,7,2025-10-28,Google Ads
2149,227,14,2025-10-28,Affiliate
2150,85,16,2025-10-28,Affiliate
2151,791,,2025-10-29,Meta Ads
2152,485,,2025-10-29,Email
2153,146,16,2025-10-29,Google Ads
2154,668,,2025-10-29,Affiliate
2155,428,19,2025-10-29,Email
2156,88,20,2025-10-29,Meta Ads
2157,91,,2025-10-29,Meta Ads
2158,198,,2025-10-30,Affiliate
2159,442,,2025-10-30,Google Ads
2160,860,14,2025-10-30,Meta Ads
2161,843,20,2025-10-30,Google Ads
2162,395,20,2025-10-30,Affiliate
2163,430,,2025-10-31,Google Ads
2164,256,7,2025-10-31,Organic Search
2165,612,,2025-10-31,Google Ads
2166,683,23,2025-10-31,Referral
2167,473,6,2025-10-31,Email
2168,721,10,2025-10-31,Affiliate
2169,724,,2025-10-31,Affiliate
2170,311,,2025-10-31,Referral
2171,756,23,2025-10-31,Google Ads
2172,856,9,2025-11-01,Organic Search
2173,264,21,2025-11-01,Email
2174,700,8,2025-11-01,Organic Search
2175,165,13,2025-11-01,Referral
2176,276,,2025-11-01,Google Ads
2177,220,14,2025-11-01,Meta Ads
2178,161,23,2025-11-02,Meta Ads
2179,439,24,2025-11-02,Affiliate
2180,631,20,2025-11-02,Affiliate
2181,695,,2025-11-02,Email
2182,363,18,2025-11-03,Organic Search
2183,791,,2025-11-03,Referral
2184,359,,2025-11-03,Email
2185,832,,2025-11-03,Referral
2186,343,,2025-11-03,Affiliate
2187,648,6,2025-11-04,Organic Search
2188,661,6,2025-11-04,Referral
2189,368,24,2025-11-04,Google Ads
2190,721,,2025-11-04,Google Ads
2191,591,,2025-11-04,Google Ads
2192,284,7,2025-11-04,Google Ads
2193,213,,2025-11-05,Organic Search
2194,135,,2025-11-05,Organic Search
2195,530,20,2025-11-05,Google Ads
2196,264,23,2025-11-05,Email
2197,697,17,2025-11-05,Referral
2198,253,20,2025-11-05,Referral
2199,138,20,2025-11-05,Email
2200,483,11,2025-11-05,Email
2201,68,18,2025-11-06,Meta Ads
2202,185,19,2025-11-06,Affiliate
2203,279,7,2025-11-06,Email
2204,143,,2025-11-06,Referral
2205,27,,2025-11-06,Affiliate
2206,394,7,2025-11-06,Affiliate
2207,489,,2025-11-06,Organic Search
2208,806,7,2025-11-06,Email
2209,20,22,2025-11-06,Meta Ads
2210,703,7,2025-11-06,Referral
2211,842,20,2025-11-07,Referral
2212,70,,2025-11-07,Google Ads
2213,162,,2025-11-07,Meta Ads
2214,370,17,2025-11-07,Referral
2215,32,20,2025-11-07,Referral
2216,329,14,2025-11-07,Meta Ads
2217,675,23,2025-11-07,Email
2218,423,,2025-11-07,Referral
2219,226,,2025-11-07,Meta Ads
2220,291,14,2025-11-07,Affiliate
2221,433,11,2025-11-07,Referral
2222,809,13,2025-11-07,Google Ads
2223,20,24,2025-11-07,Meta Ads
2224,212,,2025-11-07,Meta Ads
2225,406,,2025-11-07,Meta Ads
2226,54,21,2025-11-08,Organic Search
2227,856,9,2025-11-08,Affiliate
2228,824,20,2025-11-08,Meta Ads
2229,241,20,2025-11-08,Referral
2230,378,,2025-11-08,Email
2231,47,14,2025-11-09,Google Ads
2232,728,,2025-11-09,Email
2233,189,16,2025-11-09,Email
2234,194,,2025-11-10,Organic Search
2235,409,17,2025-11-10,Affiliate
2236,829,,2025-11-10,Meta Ads
2237,734,,2025-11-10,Organic Search
2238,823,15,2025-11-11,Affiliate
2239,533,,2025-11-11,Email
2240,275,13,2025-11-11,Meta Ads
2241,174,,2025-11-11,Meta Ads
2242,834,11,2025-11-11,Google Ads
2243,293,16,2025-11-12,Google Ads
2244,432,10,2025-11-12,Referral
2245,802,,2025-11-12,Meta Ads
2246,499,13,2025-11-12,Google Ads
2247,495,,2025-11-12,Referral
2248,439,24,2025-11-12,Organic Search
2249,573,7,2025-11-12,Google Ads
2250,462,,2025-11-12,Google Ads
2251,270,20,2025-11-12,Email
2252,272,,2025-11-12,Affiliate
2253,93,,2025-11-13,Organic Search
2254,20,24,2025-11-13,Affiliate
2255,182,,2025-11-13,Meta Ads
2256,690,7,2025-11-13,Email
2257,126,,2025-11-13,Meta Ads
2258,828,20,2025-11-13,Meta Ads
2259,254,25,2025-11-13,Google Ads
2260,149,21,2025-11-13,Google Ads
2261,600,,2025-11-13,Affiliate
2262,742,,2025-11-13,Google Ads
2263,116,9,2025-11-14,Email
2264,364,10,2025-11-14,Organic Search
2265,566,14,2025-11-14,Meta Ads
2266,604,,2025-11-14,Organic Search
2267,484,10,2025-11-14,Affiliate
2268,530,20,2025-11-14,Organic Search
2269,529,10,2025-11-14,Affiliate
